Model;Table;Column/Measure;Script;Extra Parameters
TAB_Commercial_Insights;N/A;target;M_Custom;SWITCH(TRUE(),  ISINSCOPE(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(),  ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(),  ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(),  ISINSCOPE(D_PubMediaAssets[fin_mh_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[fin_mhg_name]),BLANK(),  ISINSCOPE(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISINSCOPE(D_RateProductStructure[kpi_product_cat_name]),BLANK(),  ISINSCOPE(D_AdvertiserCompany[account_holding_name]),BLANK(),  ISINSCOPE(D_OrderCompany[account_mediagroup_name]),BLANK(),  ISINSCOPE(D_Date[Date_Month]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d2_name]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISINSCOPE(D_Campaigns[is_content_orion]),BLANK(), ISINSCOPE(D_AdvertiserCompany[account_sector_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(),  ISFILTERED(D_RateProductStructure[kpi_product_cat_name]),BLANK(),  ISFILTERED(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(),  ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(),  ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(),  ISFILTERED(D_PubMediaAssets[fin_mh_name]),BLANK(), ISFILTERED(D_PubMediaAssets[fin_mhg_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_ma_name]),BLANK(),  ISFILTERED(D_AdvertiserCompany[account_holding_name]),BLANK(), ISFILTERED(D_OrderCompany[account_mediagroup_name]),BLANK(),  ISFILTERED(D_Date[Date_Month]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d2_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISFILTERED(D_Campaigns[is_content_orion]),BLANK(), ISFILTERED(D_AdvertiserCompany[account_sector_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(), [M_target_wo_scope] )
TAB_Commercial_Insights;N/A;target;M_Analytics;^^^^False
TAB_Commercial_Insights;F_Revenue;m_potential_netaftercommission;M_Functional;Cards
TAB_Commercial_Insights;N/A;alert_period;M_Custom;IF(YEAR(max(D_Date_DynamicPeriods[Sorting_Level2]))<>YEAR(Today()),YEAR(max(D_Date_DynamicPeriods[Sorting_Level2])))
TAB_Commercial_Insights;N/A;alert_period_cf;M_Custom; VAR _alertcolor = "#DE6A73" VAR _defaultcolor ="#FFFFFF" VAR _alert_period = [M_alert_period_Custom] VAR _result = if(_alert_period>0, _alertcolor,_defaultcolor) RETURN _result
TAB_Commercial_Insights;N/A;alert_period_text;M_Custom;VAR _year = [M_alert_period_Custom] VAR _yearminusone = (_year)-1 VAR _alerttxt = IF(_year>0,"Opgelet! Geselecteerde periode valt buiten het huidige jaar. Waarde Y = "&_year&" Waarde Y-1 = "&_yearminusone) RETURN _alerttxt
TAB_Commercial_Insights;N/A;m_potential_netaftercommission;M_HTML;m_budgetaftercomission^^html_card
TAB_Commercial_Insights;N/A;m_potential_netaftercommission;M_HTML;m_potential_netaftercommission_PY^^html_table^^compared_to_py
TAB_Commercial_Insights;N/A;m_potential_netaftercommission;M_HTML;m_budgetaftercomission^^html_table^^compared_to_budget
TAB_Commercial_Insights;N/A;m_potential_netaftercommission_running_total;M_HTML;m_potential_netaftercommission_running_total_py^^html_table^^compared_to_py_running_total
TAB_Commercial_Insights;N/A;m_potential_netaftercommission_running_total;M_HTML;m_budgetaftercomission_running_total^^html_table^^compared_to_budget_running_total
TAB_Commercial_Insights;FP_Perspectives;N/A;M_FieldParameters;M_potential_netaftercommission,M_potential_netaftercommission_PY,HTML_Table_compared_to_py,M_budgetaftercomission,HTML_Table_compared_to_budget,M_potential_netaftercommission_running_total,M_potential_netaftercommission_running_total_PY,HTML_Table_compared_to_py_running_total,M_budgetaftercomission_running_total,HTML_Table_compared_to_budget_running_total^^Y,Y-1,% Y-1,BY,% BY,Y,Y-1,% Y-1,BY,% BY^^Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Cumul,Cumul,Cumul,Cumul,Cumul
TAB_Commercial_Insights;FP_Perspectives_Graphs;N/A;M_FieldParameters;M_potential_netaftercommission,M_potential_netaftercommission_PY,M_prev_year_comparison,M_budgetaftercomission,M_budget_comparison,M_potential_netaftercommission_running_total,M_potential_netaftercommission_running_total_PY,M_prev_year_comparison_cumul,M_budgetaftercomission_running_total,M_budget_comparison_cumul^^Y,Y-1,% Y-1,BY,% BY,Y,Y-1,% Y-1,BY,% BY^^Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Cumul,Cumul,Cumul,Cumul,Cumul
TAB_Commercial_Insights_Programmatic;F_Revenue;potential_netaftercommission;M_Summarization;Numeric
TAB_Commercial_Insights_Programmatic;F_Budget;Amount;M_Summarization;Numeric^^^^budget_amount
TAB_Commercial_Insights_Programmatic;F_Targets;Target;M_Summarization;Numeric^^^^target_wo_scope
TAB_Commercial_Insights_Programmatic;N/A;target_wo_scope;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;budget_amount;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;budgetaftercomission;M_Custom;SWITCH(TRUE(), ISINSCOPE(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISINSCOPE(D_AdvertiserSalesHierarchy[salesperson_name]),BLANK(), ISINSCOPE(D_AdvertiserSalesHierarchy[team_salesfunction_code_L1]),BLANK(), ISINSCOPE(D_AdvertiserSalesHierarchy[team_salesfunction_name_L2]),BLANK(), SELECTEDVALUE(D_PubMediaAssets[fin_ma_code])="ZTP",BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISINSCOPE(D_AdvertiserCompany[account_holding_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISFILTERED(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISFILTERED(D_AdvertiserSalesHierarchy[salesperson_name]),BLANK(), ISFILTERED(D_AdvertiserSalesHierarchy[team_salesfunction_code_L1]),BLANK(), ISFILTERED(D_AdvertiserSalesHierarchy[team_salesfunction_name_L2]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_ma_name]),BLANK(), ISFILTERED(D_AdvertiserCompany[account_holding_name]),BLANK(),[M_budget_amount])
TAB_Commercial_Insights_Programmatic;N/A;budgetaftercomission;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;budget_comparison;M_Custom;DIVIDE([M_potential_netaftercommission],[M_budgetaftercomission])^^PERCENT
TAB_Commercial_Insights_Programmatic;N/A;budget_comparison;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;prev_year_comparison;M_Custom;DIVIDE([M_potential_netaftercommission],[M_potential_netaftercommission_PY])^^PERCENT
TAB_Commercial_Insights_Programmatic;N/A;prev_year_comparison;M_Analytics;^^^^False
TAB_Commercial_Insights_Programmatic;N/A;potential_netaftercommission;M_Analytics;MTD,MTDPY,PM,PMTD,PPY,PQ,PQTD,PY,QTD,QTDPY,Y,YC,YCPY,YTD,YTDPY,TM_MTD,TM_MTDPY,TM_PM,TM_PMTD,TM_Y,TQ_MTD,TQ_MTDPY,TQ_PM,TQ_PMTD,TQ_PPY,TQ_PQ,TQ_PQTD,TQ_PY,TQ_QTD,TQ_QTDPY,TQ_Y,TY_MTD,TY_MTDPY,TY_PM,TY_PMTD,TY_PPY,TY_PQ,TY_PQTD,TY_PY,TY_QTD,TY_QTDPY,TY_Y,TY_YTD,TY_YTDPY
TAB_Commercial_Insights_Programmatic;N/A;potential_netaftercommission_running_total;M_Custom;VAR _MaxDate = MAX ( D_Date[Date_Date] ) VAR _Return = CALCULATE ([M_potential_netaftercommission], D_Date[Date_Date] <= _MaxDate) RETURN _Return
TAB_Commercial_Insights_Programmatic;N/A;potential_netaftercommission_running_total;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;potential_netaftercommission_running_total_PY;M_Custom;VAR _MaxDate = MAX ( D_Date[Date_Date] ) VAR _MaxDateDP = MAX ( D_Date_DynamicPeriods[Date] ) VAR _Return = CALCULATE ([M_potential_netaftercommission_PY], D_Date[Date_Date] <= _MaxDate) RETURN IF ( _MaxDate <= _MaxDateDP, _Return )
TAB_Commercial_Insights_Programmatic;N/A;potential_netaftercommission_running_total_PY;M_Analytics;^^^^False
TAB_Commercial_Insights_Programmatic;N/A;budgetaftercomission_running_total;M_Custom;VAR LastVisibleDate=MAX(D_Date[Date_Date]) VAR Result=CALCULATE([M_budgetaftercomission],D_Date[Date_Date]<=LastVisibleDate) RETURN Result
TAB_Commercial_Insights_Programmatic;N/A;budgetaftercomission_running_total;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;budget_comparison_cumul;M_Custom;DIVIDE([M_potential_netaftercommission_running_total],[M_budgetaftercomission_running_total])^^PERCENT
TAB_Commercial_Insights_Programmatic;N/A;budget_comparison_cumul;M_Analytics;
TAB_Commercial_Insights_Programmatic;N/A;prev_year_comparison_cumul;M_Custom;DIVIDE([M_potential_netaftercommission_running_total],[M_potential_netaftercommission_running_total_PY])^^PERCENT
TAB_Commercial_Insights_Programmatic;N/A;prev_year_comparison_cumul;M_Analytics;^^^^False
TAB_Commercial_Insights_Programmatic;N/A;target;M_Custom;SWITCH(TRUE(),  ISINSCOPE(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(),  ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(),  ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(),  ISINSCOPE(D_PubMediaAssets[fin_mh_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[fin_mhg_name]),BLANK(),  ISINSCOPE(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISINSCOPE(D_RateProductStructure[kpi_product_cat_name]),BLANK(),  ISINSCOPE(D_AdvertiserCompany[account_holding_name]),BLANK(),  ISINSCOPE(D_OrderCompany[account_mediagroup_name]),BLANK(),  ISINSCOPE(D_Date[Date_Month]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d2_name]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISINSCOPE(D_Campaigns[is_content_orion]),BLANK(), ISINSCOPE(D_AdvertiserCompany[account_sector_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(),  ISFILTERED(D_RateProductStructure[kpi_product_cat_name]),BLANK(),  ISFILTERED(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(),  ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(),  ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(),  ISFILTERED(D_PubMediaAssets[fin_mh_name]),BLANK(), ISFILTERED(D_PubMediaAssets[fin_mhg_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_ma_name]),BLANK(),  ISFILTERED(D_AdvertiserCompany[account_holding_name]),BLANK(), ISFILTERED(D_OrderCompany[account_mediagroup_name]),BLANK(),  ISFILTERED(D_Date[Date_Month]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d2_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISFILTERED(D_Campaigns[is_content_orion]),BLANK(), ISFILTERED(D_AdvertiserCompany[account_sector_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(), [M_target_wo_scope] )
TAB_Commercial_Insights_Programmatic;N/A;target;M_Analytics;^^^^False
TAB_Commercial_Insights_Programmatic;F_Revenue;m_potential_netaftercommission;M_Functional;Cards
TAB_Commercial_Insights_Programmatic;N/A;alert_period;M_Custom;IF(YEAR(max(D_Date_DynamicPeriods[Sorting_Level2]))<>YEAR(Today()),YEAR(max(D_Date_DynamicPeriods[Sorting_Level2])))
TAB_Commercial_Insights_Programmatic;N/A;alert_period_cf;M_Custom; VAR _alertcolor = "#DE6A73" VAR _defaultcolor ="#FFFFFF" VAR _alert_period = [M_alert_period_Custom] VAR _result = if(_alert_period>0, _alertcolor,_defaultcolor) RETURN _result
TAB_Commercial_Insights_Programmatic;N/A;alert_period_text;M_Custom;VAR _year = [M_alert_period_Custom] VAR _yearminusone = (_year)-1 VAR _alerttxt = IF(_year>0,"Opgelet! Geselecteerde periode valt buiten het huidige jaar. Waarde Y = "&_year&" Waarde Y-1 = "&_yearminusone) RETURN _alerttxt
TAB_Commercial_Insights_Programmatic;N/A;m_potential_netaftercommission;M_HTML;m_budgetaftercomission^^html_card
TAB_Commercial_Insights_Programmatic;N/A;m_potential_netaftercommission;M_HTML;m_potential_netaftercommission_PY^^html_table^^compared_to_py
TAB_Commercial_Insights_Programmatic;N/A;m_potential_netaftercommission;M_HTML;m_budgetaftercomission^^html_table^^compared_to_budget
TAB_Commercial_Insights_Programmatic;N/A;m_potential_netaftercommission_running_total;M_HTML;m_potential_netaftercommission_running_total_py^^html_table^^compared_to_py_running_total
TAB_Commercial_Insights_Programmatic;N/A;m_potential_netaftercommission_running_total;M_HTML;m_budgetaftercomission_running_total^^html_table^^compared_to_budget_running_total
TAB_Commercial_Insights_Programmatic;FP_Perspectives;N/A;M_FieldParameters;M_potential_netaftercommission,M_potential_netaftercommission_PY,HTML_Table_compared_to_py,M_budgetaftercomission,HTML_Table_compared_to_budget,M_potential_netaftercommission_running_total,M_potential_netaftercommission_running_total_PY,HTML_Table_compared_to_py_running_total,M_budgetaftercomission_running_total,HTML_Table_compared_to_budget_running_total^^Y,Y-1,% Y-1,BY,% BY,Y,Y-1,% Y-1,BY,% BY^^Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Cumul,Cumul,Cumul,Cumul,Cumul
TAB_Commercial_Insights_Programmatic;FP_Perspectives_Graphs;N/A;M_FieldParameters;M_potential_netaftercommission,M_potential_netaftercommission_PY,M_prev_year_comparison,M_budgetaftercomission,M_budget_comparison,M_potential_netaftercommission_running_total,M_potential_netaftercommission_running_total_PY,M_prev_year_comparison_cumul,M_budgetaftercomission_running_total,M_budget_comparison_cumul^^Y,Y-1,% Y-1,BY,% BY,Y,Y-1,% Y-1,BY,% BY^^Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Cumul,Cumul,Cumul,Cumul,Cumul
TAB_Commercial_Insights_Freezed_2023;F_Revenue;potential_netaftercommission;M_Summarization;Numeric
TAB_Commercial_Insights_Freezed_2023;F_Budget;Amount;M_Summarization;Numeric^^^^budget_amount
TAB_Commercial_Insights_Freezed_2023;F_Targets;Target;M_Summarization;Numeric^^^^target_wo_scope
TAB_Commercial_Insights_Freezed_2023;N/A;target_wo_scope;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;budget_amount;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;budgetaftercomission;M_Custom;SWITCH(TRUE(), ISINSCOPE(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISINSCOPE(D_AdvertiserSalesHierarchy[salesperson_name]),BLANK(), ISINSCOPE(D_AdvertiserSalesHierarchy[team_salesfunction_code_L1]),BLANK(), ISINSCOPE(D_AdvertiserSalesHierarchy[team_salesfunction_name_L2]),BLANK(), SELECTEDVALUE(D_PubMediaAssets[fin_ma_code])="ZTP",BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISINSCOPE(D_AdvertiserCompany[account_holding_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISFILTERED(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISFILTERED(D_AdvertiserSalesHierarchy[salesperson_name]),BLANK(), ISFILTERED(D_AdvertiserSalesHierarchy[team_salesfunction_code_L1]),BLANK(), ISFILTERED(D_AdvertiserSalesHierarchy[team_salesfunction_name_L2]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_ma_name]),BLANK(), ISFILTERED(D_AdvertiserCompany[account_holding_name]),BLANK(),[M_budget_amount])
TAB_Commercial_Insights_Freezed_2023;N/A;budgetaftercomission;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;budget_comparison;M_Custom;DIVIDE([M_potential_netaftercommission],[M_budgetaftercomission])^^PERCENT
TAB_Commercial_Insights_Freezed_2023;N/A;budget_comparison;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;prev_year_comparison;M_Custom;DIVIDE([M_potential_netaftercommission],[M_potential_netaftercommission_PY])^^PERCENT
TAB_Commercial_Insights_Freezed_2023;N/A;prev_year_comparison;M_Analytics;^^^^False
TAB_Commercial_Insights_Freezed_2023;N/A;potential_netaftercommission;M_Analytics;MTD,MTDPY,PM,PMTD,PPY,PQ,PQTD,PY,QTD,QTDPY,Y,YC,YCPY,YTD,YTDPY,TM_MTD,TM_MTDPY,TM_PM,TM_PMTD,TM_Y,TQ_MTD,TQ_MTDPY,TQ_PM,TQ_PMTD,TQ_PPY,TQ_PQ,TQ_PQTD,TQ_PY,TQ_QTD,TQ_QTDPY,TQ_Y,TY_MTD,TY_MTDPY,TY_PM,TY_PMTD,TY_PPY,TY_PQ,TY_PQTD,TY_PY,TY_QTD,TY_QTDPY,TY_Y,TY_YTD,TY_YTDPY
TAB_Commercial_Insights_Freezed_2023;N/A;potential_netaftercommission_running_total;M_Custom;VAR _MaxDate = MAX ( D_Date[Date_Date] ) VAR _Return = CALCULATE ([M_potential_netaftercommission], D_Date[Date_Date] <= _MaxDate) RETURN _Return
TAB_Commercial_Insights_Freezed_2023;N/A;potential_netaftercommission_running_total;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;potential_netaftercommission_running_total_PY;M_Custom;VAR _MaxDate = MAX ( D_Date[Date_Date] ) VAR _MaxDateDP = MAX ( D_Date_DynamicPeriods[Date] ) VAR _Return = CALCULATE ([M_potential_netaftercommission_PY], D_Date[Date_Date] <= _MaxDate) RETURN IF ( _MaxDate <= _MaxDateDP, _Return )
TAB_Commercial_Insights_Freezed_2023;N/A;potential_netaftercommission_running_total_PY;M_Analytics;^^^^False
TAB_Commercial_Insights_Freezed_2023;N/A;budgetaftercomission_running_total;M_Custom;VAR LastVisibleDate=MAX(D_Date[Date_Date]) VAR Result=CALCULATE([M_budgetaftercomission],D_Date[Date_Date]<=LastVisibleDate) RETURN Result
TAB_Commercial_Insights_Freezed_2023;N/A;budgetaftercomission_running_total;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;budget_comparison_cumul;M_Custom;DIVIDE([M_potential_netaftercommission_running_total],[M_budgetaftercomission_running_total])^^PERCENT
TAB_Commercial_Insights_Freezed_2023;N/A;budget_comparison_cumul;M_Analytics;
TAB_Commercial_Insights_Freezed_2023;N/A;prev_year_comparison_cumul;M_Custom;DIVIDE([M_potential_netaftercommission_running_total],[M_potential_netaftercommission_running_total_PY])^^PERCENT
TAB_Commercial_Insights_Freezed_2023;N/A;prev_year_comparison_cumul;M_Analytics;^^^^False
TAB_Commercial_Insights_Freezed_2023;N/A;target;M_Custom;SWITCH(TRUE(),  ISINSCOPE(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(),  ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(),  ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(),  ISINSCOPE(D_PubMediaAssets[fin_mh_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[fin_mhg_name]),BLANK(),  ISINSCOPE(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(), ISINSCOPE(D_RateProductStructure[kpi_product_cat_name]),BLANK(),  ISINSCOPE(D_AdvertiserCompany[account_holding_name]),BLANK(),  ISINSCOPE(D_OrderCompany[account_mediagroup_name]),BLANK(),  ISINSCOPE(D_Date[Date_Month]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d2_name]),BLANK(), ISINSCOPE(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISINSCOPE(D_Campaigns[is_content_orion]),BLANK(), ISINSCOPE(D_AdvertiserCompany[account_sector_name]),BLANK(), ISINSCOPE(D_PubMediaAssets[pub_brand_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_national_product_d10]),BLANK(),  ISFILTERED(D_RateProductStructure[kpi_product_cat_name]),BLANK(),  ISFILTERED(D_RateProductStructure[kpi_product_sub_cat_name]),BLANK(),  ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(),  ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(),  ISFILTERED(D_PubMediaAssets[fin_mh_name]),BLANK(), ISFILTERED(D_PubMediaAssets[fin_mhg_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_ma_name]),BLANK(),  ISFILTERED(D_AdvertiserCompany[account_holding_name]),BLANK(), ISFILTERED(D_OrderCompany[account_mediagroup_name]),BLANK(),  ISFILTERED(D_Date[Date_Month]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d2_name]),BLANK(), ISFILTERED(D_RateProductStructure[abs_rate_d1_name]),BLANK(), ISFILTERED(D_Campaigns[is_content_orion]),BLANK(), ISFILTERED(D_AdvertiserCompany[account_sector_name]),BLANK(), ISFILTERED(D_PubMediaAssets[pub_brand_name]),BLANK(), [M_target_wo_scope] )
TAB_Commercial_Insights_Freezed_2023;N/A;target;M_Analytics;^^^^False
TAB_Commercial_Insights_Freezed_2023;F_Revenue;m_potential_netaftercommission;M_Functional;Cards
TAB_Commercial_Insights_Freezed_2023;N/A;alert_period;M_Custom;IF(YEAR(max(D_Date_DynamicPeriods[Sorting_Level2]))<>YEAR(Today()),YEAR(max(D_Date_DynamicPeriods[Sorting_Level2])))
TAB_Commercial_Insights_Freezed_2023;N/A;alert_period_cf;M_Custom; VAR _alertcolor = "#DE6A73" VAR _defaultcolor ="#FFFFFF" VAR _alert_period = [M_alert_period_Custom] VAR _result = if(_alert_period>0, _alertcolor,_defaultcolor) RETURN _result
TAB_Commercial_Insights_Freezed_2023;N/A;alert_period_text;M_Custom;VAR _year = [M_alert_period_Custom] VAR _yearminusone = (_year)-1 VAR _alerttxt = IF(_year>0,"Opgelet! Geselecteerde periode valt buiten het huidige jaar. Waarde Y = "&_year&" Waarde Y-1 = "&_yearminusone) RETURN _alerttxt
TAB_Commercial_Insights_Freezed_2023;N/A;m_potential_netaftercommission;M_HTML;m_budgetaftercomission^^html_card
TAB_Commercial_Insights_Freezed_2023;N/A;m_potential_netaftercommission;M_HTML;m_potential_netaftercommission_PY^^html_table^^compared_to_py
TAB_Commercial_Insights_Freezed_2023;N/A;m_potential_netaftercommission;M_HTML;m_budgetaftercomission^^html_table^^compared_to_budget
TAB_Commercial_Insights_Freezed_2023;N/A;m_potential_netaftercommission_running_total;M_HTML;m_potential_netaftercommission_running_total_py^^html_table^^compared_to_py_running_total
TAB_Commercial_Insights_Freezed_2023;N/A;m_potential_netaftercommission_running_total;M_HTML;m_budgetaftercomission_running_total^^html_table^^compared_to_budget_running_total
TAB_Commercial_Insights_Freezed_2023;FP_Perspectives;N/A;M_FieldParameters;M_potential_netaftercommission,M_potential_netaftercommission_PY,HTML_Table_compared_to_py,M_budgetaftercomission,HTML_Table_compared_to_budget,M_potential_netaftercommission_running_total,M_potential_netaftercommission_running_total_PY,HTML_Table_compared_to_py_running_total,M_budgetaftercomission_running_total,HTML_Table_compared_to_budget_running_total^^Y,Y-1,% Y-1,BY,% BY,Y,Y-1,% Y-1,BY,% BY^^Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Cumul,Cumul,Cumul,Cumul,Cumul
TAB_Commercial_Insights_Freezed_2023;FP_Perspectives_Graphs;N/A;M_FieldParameters;M_potential_netaftercommission,M_potential_netaftercommission_PY,M_prev_year_comparison,M_budgetaftercomission,M_budget_comparison,M_potential_netaftercommission_running_total,M_potential_netaftercommission_running_total_PY,M_prev_year_comparison_cumul,M_budgetaftercomission_running_total,M_budget_comparison_cumul^^Y,Y-1,% Y-1,BY,% BY,Y,Y-1,% Y-1,BY,% BY^^Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Non-Cumul,Cumul,Cumul,Cumul,Cumul,Cumul
TAB_4G;F_GAM_Delivery;AdImpressions;M_Summarization;Numeric
TAB_4G;F_GAM_Delivery;Clicks;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;total_active_view_eligible_impressions;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;total_active_view_measurable_impressions;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;total_active_view_viewable_impressions;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;total_active_view_average_viewable_time;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;total_line_item_level_clicks;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;total_line_item_level_impressions;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;video_viewership_complete;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;video_viewership_start;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;video_viewership_midpoint;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;video_viewership_first_quartile;M_Summarization;Numeric
TAB_4G;F_GAM_Viewability;video_viewership_third_quartile;M_Summarization;Numeric
TAB_4G;N/A;video_viewership_third_quartile;M_Analytics;
TAB_4G;F_Segment_Selectivity;line_item_segment_impressions;M_Summarization;Numeric
TAB_4G;F_Segment_Selectivity;line_item_segment_impressions_weighted_percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;line_item_age_segment_impressions_weighted_percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;line_item_segment_clicks;M_Summarization;Numeric
TAB_4G;F_Segment_Selectivity;line_item_segment_clicks_weighted_percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;line_item_age_segment_clicks_weighted_percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;piano_age_users_average__percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;piano_all_users_average_percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;piano_behavioral_users_average__percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Segment_Selectivity;piano_segmented_users_average_percentage;M_Summarization;Numeric^^Percent
TAB_4G;F_Nativo_Delivery;#_quality_reads;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;cta;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;engagements_15_seconds;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;page_views;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;time_on_content;M_Summarization;Numeric
TAB_4G;F_Nativo_Delivery;video_views;M_Summarization;Numeric
